url,chord_id,family,formal_name,symbol,current_title,current_h1,current_description,current_intro,metadata_source,h1_source,upstream_protected,generic_query,generic_volume,piano_query,piano_volume,query_source,query_date,related_piano_queries,intent_fit,issue_type,suggested_title,suggested_h1,suggested_description,suggested_intro,breadcrumb_current,family_card_current,current_theory,current_fingering_reason,suggested_keyboard_h2,suggested_formula_h2,suggested_inversions_h2,suggested_practice_h2,suggested_faq_q,suggested_faq_a,suggested_keyboard_help,suggested_fingering,reason,execution_state,applied,article_case_bug,engineering_fingering_copy,in_seed_72,pdf_exists,sound,fingering_verified
/chords/c-major,c-major,major,C major Piano Chord,C,"C Major Piano Chord: Notes, Inversions & Keyboard Diagrams",C Major Piano Chord,"Find the C major piano chord notes C, E and G. Compare root position and two inversions with keyboard diagrams, sound examples and a printable reference.",C major contains C–E–G. The intervals from the root are a major third and a perfect fifth.,local production HTML,local production HTML h1,false,,,,,,,,UNCHECKED,ALREADY_CLEAR,,,,,C major Piano Chord,C major Piano Chord,,,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,true
/chords/c-minor,c-minor,minor,C Minor Piano Chord (Cm),Cm,"C Minor Piano Chord (Cm): Notes, Inversions & PDF | PianoGrid",C Minor Piano Chord (Cm),"Learn the C minor piano chord: C, E-flat and G. Compare Cm/E-flat and Cm/G, check the major-minor difference and print the keyboard diagrams.","C minor is C, E-flat and G. The lowered third, E-flat, distinguishes Cm from the C–E–G major triad.",local production HTML,local production HTML h1,false,,,,,,,,UNCHECKED,ALREADY_CLEAR,,,,,C Minor Piano Chord (Cm),C Minor Piano Chord (Cm),,,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,true
/chords/c-sharp-minor,c-sharp-minor,minor,C-sharp Minor,C♯m,"C-sharp Minor Piano Chord (C♯m): Notes, Inversions & PDF",C-sharp Minor Piano Chord,"Find the c-sharp minor chord on piano: C♯, E, G♯. See keyboard positions, compare three inversions, hear the notes and print a reference.","The C-sharp Minor chord contains C♯, E, G♯. Its formula is 1–♭3–5.",local production HTML,local production HTML h1,false,c sharp minor chord,1600,,,01c176a1-3f22-4499-84e8-03abc737972e.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,C-sharp Minor,C-sharp Minor,,,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/c-sus2,c-sus2,sus2,C Suspended 2nd,Csus2,"Csus2 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Csus2 Chord,"Learn the Csus2 chord on piano: C, D and G. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Csus2, also called C suspended second, contains C, D and G. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,csus2 chord,260,,,a60b623a-fe4d-4ce9-b831-ad52fbc1aa2e.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT,"Csus2 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Csus2 Chord,"Learn the Csus2 chord on piano: C, D and G. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Csus2, also called C suspended second, contains C, D and G. Use the piano diagram to find the notes, hear the chord and explore its inversions.",Csus2 Chord,Csus2 Chord,The c suspended 2nd chord replaces the third with a major second.,No independent fingering dataset is authorized for N2B.,,,,,,,,,Same chordId/symbol. Short label Csus2 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=Csus2 Chord.,APPLIED_LOCAL,true,false,false,true,true,true,false
/chords/c-sus4,c-sus4,sus4,C Suspended 4th,Csus4,"Csus4 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Csus4 Chord,"Learn the Csus4 chord on piano: C, F and G. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Csus4, also called C suspended fourth, contains C, F and G. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,csus4 chord,210,,,a60b623a-fe4d-4ce9-b831-ad52fbc1aa2e.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT,"Csus4 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Csus4 Chord,"Learn the Csus4 chord on piano: C, F and G. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Csus4, also called C suspended fourth, contains C, F and G. Use the piano diagram to find the notes, hear the chord and explore its inversions.",Csus4 Chord,Csus4 Chord,The c suspended 4th chord replaces the third with a perfect fourth.,No independent fingering dataset is authorized for N2B.,,,,,,,,,Same chordId/symbol. Short label Csus4 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=Csus4 Chord.,APPLIED_LOCAL,true,false,false,true,true,true,false
/chords/d-7,d-7,dominant7,D Dominant Seventh,D7,"D7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",D7 Chord,"Learn the D7 chord on piano: D, F♯, A and C. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","D7, also called D dominant seventh, contains D, F♯, A and C. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,d7 chord,6600,d 7th chord piano,1300,c45756ea-7b7c-4586-a97c-6d2dc1340942.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ARTICLE_CASE|COPY_ENGINEERING_FINGERING,"D7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",D7 Chord,"Learn the D7 chord on piano: D, F♯, A and C. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","D7, also called D dominant seventh, contains D, F♯, A and C. Use the piano diagram to find the notes, hear the chord and explore its inversions.",D7 Chord,D7 Chord,A d dominant seventh is a major triad plus a minor seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label D7 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=D7 Chord.,APPLIED_LOCAL,true,true,true,true,true,true,false
/chords/d-add9,d-add9,add9,D add9,Dadd9,"Dadd9 Piano Chord: Notes, Voicings & Practice | PianoGrid",Dadd9 Piano Chord,"Find Dadd9 notes (D, F♯, A, E), compare two keyboard layouts, hear each one and practise chord tones or an exact voicing.","Dadd9 contains D, F♯, A, E. Use 1–3–5–9 and do not add a seventh.",local production HTML,local production HTML h1,false,dadd9 chord,140,,,9647961e-4ab8-4675-bb14-e10b51c8982c.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,D add9,D add9,"Use D, F♯, A, E. The formula is 1–3–5–9. Keep the F♯ third: removing it changes the note collection to a suspended shape. The list above names the chord members. For a specific register, read the octave numbers on the selected example below. Start with D3 – F♯3 – A3 – E4. Then switch to D3 – E3 – F♯3 – A3. The E moves down one octave while the other three notes stay in place. Both examples keep D as the lowest note. This comparison changes spacing, not the bass. It is a pair of reference examples, not a complete inversion catalogue. Here, the higher layout is labelled Dadd9; the inside-the-triad layout is shown with the Dadd2 notation hint. This follows the textbook illustration, not a claim that every player uses the labels identically. Musicca also lists add2 as an alternative add9 label. For an exact arrangement, use the written pitches or score. For a note-identification exercise, separate the chord members from their octaves. This page's complete added-note examples include the third and no seventh. A ninth-chord formula includes a seventh; a sus2 collection omits the third. Compare the note lists, not just the number 9 in a symbol. Read D, F♯, A, E as four chord members. The E is the added member; it is not a finger number or a new key signature. Octave numbers such as C4 locate a register. They are separate from scale degrees and finger numbers. First choose the four note names in Dadd9, in any octave. Next select Match this example and reproduce the specific notes displayed. Correct chord tones in different octaves should receive a spacing hint, not a message that the chord itself is wrong. These browser exercises check your selection on this page, not a performance on an acoustic piano. Fingerings are not supplied; the diagrams are not a prescribed one-hand stretch. The reference brings together the formula, both keyboard layouts and their octave labels. Use it beside your keyboard when comparing the two examples.",,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/d-augmented,d-augmented,augmented,D Augmented,Daug,D Augmented Piano Chord (Daug): Notes & Inversions | PianoGrid,D Augmented Piano Chord,"Find the D augmented chord on piano: D, F♯, A♯. See three keyboard positions, sound and a printable reference.","The D Augmented chord contains D, F♯, A♯. Formula: 1–3–♯5.",local production HTML,local production HTML h1,false,d augmented chord,390,,,0d26efa8-bf8c-4209-bd71-cad9933ce78c.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,D Augmented,D Augmented,"The d augmented triad uses a root, major third and augmented fifth.",No independent fingering dataset is authorized for N2B.,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/d-diminished,d-diminished,diminished,D Diminished,Ddim,D Diminished Piano Chord (Ddim): Notes & Inversions | PianoGrid,D Diminished Piano Chord,"Find the D diminished chord on piano: D, F, A♭. See three keyboard positions, sound and a printable reference.","The D Diminished chord contains D, F, A♭. Formula: 1–♭3–♭5.",local production HTML,local production HTML h1,false,d diminished chord,880,,,0d26efa8-bf8c-4209-bd71-cad9933ce78c.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,D Diminished,D Diminished,"The d diminished triad uses a root, minor third and diminished fifth.",No independent fingering dataset is authorized for N2B.,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/d-flat-7,d-flat-7,dominant7,D♭ Dominant Seventh,D♭7,"D♭7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",D♭7 Chord,"Learn the D♭7 chord on piano: D♭, F, A♭ and C♭. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","D♭7, also called D♭ dominant seventh, contains D♭, F, A♭ and C♭. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,db7 chord,260,,,6799485e-be24-41c3-98ca-f6ca2f2975a6.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ENGINEERING_FINGERING,"D♭7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",D♭7 Chord,"Learn the D♭7 chord on piano: D♭, F, A♭ and C♭. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","D♭7, also called D♭ dominant seventh, contains D♭, F, A♭ and C♭. Use the piano diagram to find the notes, hear the chord and explore its inversions.",D♭7 Chord,D♭7 Chord,A d♭ dominant seventh is a major triad plus a minor seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label D♭7 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=D♭7 Chord.,APPLIED_LOCAL,true,false,true,true,true,true,false
/chords/d-flat-add9,d-flat-add9,add9,D-flat add9,D♭add9,"D♭add9 Piano Chord: Notes, Voicings & Practice | PianoGrid",D♭add9 Piano Chord,"Find D♭add9 notes (D♭, F, A♭, E♭), compare two keyboard layouts, hear each one and practise chord tones or an exact voicing.","D♭add9 contains D♭, F, A♭, E♭. Use 1–3–5–9 and do not add a seventh.",local production HTML,local production HTML h1,false,dbadd9,20,dbadd9 piano,20,c558ba69-a4e7-4194-9d7a-dbaf06ecc1e8.png,2026-09-18,,UNCHECKED,ALREADY_CLEAR,,,,,D-flat add9,D-flat add9,"Use D♭, F, A♭, E♭. The formula is 1–3–5–9. Keep the F third: removing it changes the note collection to a suspended shape. The list above names the chord members. For a specific register, read the octave numbers on the selected example below. Start with D♭3 – F3 – A♭3 – E♭4. Then switch to D♭3 – E♭3 – F3 – A♭3. The E♭ moves down one octave while the other three notes stay in place. Both examples keep D♭ as the lowest note. This comparison changes spacing, not the bass. It is a pair of reference examples, not a complete inversion catalogue. Here, the higher layout is labelled D♭add9; the inside-the-triad layout is shown with the D♭add2 notation hint. This follows the textbook illustration, not a claim that every player uses the labels identically. Musicca also lists add2 as an alternative add9 label. For an exact arrangement, use the written pitches or score. For a note-identification exercise, separate the chord members from their octaves. This page's complete added-note examples include the third and no seventh. A ninth-chord formula includes a seventh; a sus2 collection omits the third. Compare the note lists, not just the number 9 in a symbol. Read D♭, F, A♭, E♭ as four chord members. The E♭ is the added member; it is not a finger number or a new key signature. Octave numbers such as C4 locate a register. They are separate from scale degrees and finger numbers. First choose the four note names in D♭add9, in any octave. Next select Match this example and reproduce the specific notes displayed. Correct chord tones in different octaves should receive a spacing hint, not a message that the chord itself is wrong. These browser exercises check your selection on this page, not a performance on an acoustic piano. Fingerings are not supplied; the diagrams are not a prescribed one-hand stretch. The reference brings together the formula, both keyboard layouts and their octave labels. Use it beside your keyboard when comparing the two examples.",,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
